objID,ra,dec,type,u_mag,g_mag,r_mag,i_mag,z_mag,specObjID,clean
1237645879577477603,49.293500459935,1.27130491852261,6,23.02791,22.77362,22.11692,22.05575,21.45557,0,1
1237645879577542677,49.3507126965709,1.27295026760064,6,24.25972,22.10959,20.37483,19.33109,18.79956,0,1
1237645879577543135,49.402322099663,1.27077577742906,6,26.24282,23.00101,21.39886,20.00056,19.18011,0,1
1237645941296398338,60.5015729583459,-1.16666002959664,6,19.26485,17.52097,16.78117,16.49241,16.34508,0,1
1237645941296398341,60.5046583795944,-1.14198631181747,6,15.82742,14.53615,14.02591,13.80211,13.71077,0,1
1237645941296398342,60.5021877899223,-1.13715512223938,6,24.92093,22.99487,21.14528,19.48281,18.52189,0,1
1237645941296398346,60.5107491030971,-1.21672893626024,6,18.58157,17.21281,16.58603,16.31232,16.1616,0,1
1237645941296398349,60.5143024574155,-1.07755001056233,6,16.53809,15.22989,14.72887,14.53543,14.45032,0,1
1237645941296398352,60.5221254589512,-1.19363802453028,6,17.22351,15.39987,14.61726,14.32383,14.16739,0,1
1237645941296398354,60.5256972984212,-1.12466851534812,6,19.06962,17.28118,16.41578,16.04684,15.83659,0,1
1237645941296398361,60.5295639010914,-1.23533205968637,6,17.3602,16.0151,15.41605,15.17644,15.04895,0,1
1237645941296398362,60.5287602306723,-1.23411952565017,6,22.7917,19.5508,18.18068,17.60745,17.25404,0,1
1237645941296398365,60.5327383717779,-1.22467399840029,6,17.17296,15.5447,14.80746,14.50812,14.34193,0,1
1237645941296398368,60.547960837636,-1.11571893503507,6,18.88382,17.36508,16.64719,16.32532,16.17211,0,1
1237645941296398371,60.5503981083184,-1.11342986473692,6,22.14545,22.02528,22.19055,22.23158,22.54541,0,1
1237645941296398375,60.5627253023565,-1.18436907998309,6,18.20564,16.88581,16.19658,15.86474,15.68054,0,1
1237645941296398376,60.5595187913285,-1.18409591557425,6,18.71895,17.31073,16.65394,16.36321,16.20613,0,1
1237645941296398387,60.5832647977838,-1.15039604144133,6,18.34244,16.42756,15.62546,15.32257,15.16596,0,1
1237645941296398390,60.5733947414769,-1.14905084952943,6,24.54594,24.91152,22.49871,21.75903,21.80135,0,1
1237645941296398391,60.5752289415021,-1.150847796981,6,24.66468,22.92944,22.63472,22.15778,22.61256,0,1
1237645941296398394,60.577162430918,-1.15279195413535,6,24.63467,22.47687,21.58878,20.53573,23.01102,0,1
1237645941296398395,60.5899760391721,-1.15726207842031,6,24.11366,23.39118,22.4937,21.33934,20.84826,0,1
1237645941296398399,60.6415274345339,-1.06061036196166,6,18.76211,17.54424,16.99674,16.76851,16.65333,0,1
1237645941296398401,60.6452572941472,-1.12435818726061,6,17.26794,15.79754,15.1972,14.95367,14.84258,0,1
1237645941296398416,60.5193495449923,-1.18329572491121,6,22.24113,19.77231,18.2793,17.51402,17.05796,0,1
1237645941296398417,60.5208950099082,-1.18505162728001,6,23.60591,20.82341,19.52364,18.95907,18.6886,0,1
1237645941296398419,60.5245557815729,-1.09076078492229,6,23.03318,19.88127,18.32957,17.58148,17.19764,0,1
1237645941296398420,60.5286075373258,-1.19631629619348,6,21.25576,20.01028,19.49097,19.28614,19.19176,0,1
1237645941296398422,60.5314063754514,-1.1711714536687,6,20.56318,18.79624,17.97165,17.60641,17.4108,0,1
1237645941296398424,60.5399175798222,-1.15858725765406,6,19.9498,17.75246,16.84193,16.49976,16.31094,0,1
1237645941296398426,60.5413006825261,-1.07373743536713,6,20.1455,17.62544,16.4448,15.97813,15.6918,0,1
1237645941296398428,60.5518389311789,-1.07894198862833,6,20.23329,18.71467,17.99572,17.70091,17.54138,0,1
1237645941296398430,60.5639888957971,-1.15878754735177,6,21.05882,18.77084,17.6973,17.23849,16.96332,0,1
1237645941296398433,60.5698903149638,-1.12319586048123,6,23.42181,19.82507,18.30152,17.05776,16.39325,0,1
1237645941296398436,60.57049684498,-1.21268882172749,6,20.9414,19.38787,18.64841,18.34745,18.158,0,1
1237645941296398438,60.5830991355421,-1.12891700758671,6,21.90222,19.32437,18.11991,17.58418,17.2756,0,1
1237645941296398442,60.5907025875806,-1.09724885425524,6,19.73263,18.41865,17.86407,17.62936,17.50654,0,1
1237645941296398444,60.5980401328215,-1.15960708643537,6,21.26375,19.28986,18.31086,17.93053,17.7135,0,1
1237645941296398447,60.5989416213367,-1.23622240980132,6,20.98489,19.30061,18.50483,18.16439,18.03785,0,1
1237645941296398450,60.5998095339344,-1.22941915286843,6,20.23844,17.42716,15.91669,14.72738,14.09203,0,1
1237645941296398455,60.6039274115293,-1.14150363874879,6,22.39303,20.01845,18.90132,18.49661,18.23927,0,1
1237645941296398456,60.6048112596504,-1.14086491145049,6,20.84349,19.66728,19.16969,18.92159,18.81474,0,1
1237645941296398458,60.6144756054761,-1.1445419010729,6,20.5466,19.08762,18.38413,18.06996,17.86213,0,1
1237645941296398460,60.6233224311066,-1.204153182619,6,19.59676,17.05894,15.94951,15.55734,15.32219,0,1
1237645941296398462,60.6295424083713,-1.12687154189174,6,19.91655,18.63886,18.03606,17.78211,17.67008,0,1
1237645941296398464,60.6312506371715,-1.23270860657508,6,20.84719,18.16819,16.72001,16.11864,15.75068,0,1
1237645941296398466,60.638430627092,-1.10606144882556,6,20.38272,18.95599,18.32707,18.07609,17.94397,0,1
1237645941296398467,60.6388309151749,-1.12628185912178,6,21.06825,19.91928,19.47446,19.23903,19.06289,0,1
1237645941296398468,60.6438602955709,-1.21521242277988,6,22.01721,20.04212,19.2211,18.8819,18.66643,0,1
1237645941296398474,60.5198024088931,-1.21994692961186,6,23.08046,20.33136,18.88792,17.5013,16.75035,0,1
1237645941296398476,60.5232402728398,-1.14743699940616,6,23.48007,20.11703,18.54058,17.43263,16.82732,0,1
1237645941296398479,60.5403830710414,-1.24169891088066,6,24.24885,21.03764,19.42146,18.36579,17.76792,0,1
1237645941296398480,60.540092471904,-1.24011251750507,6,21.83538,21.19769,21.09529,21.15337,22.04473,0,1
1237645941296398483,60.5479870234821,-1.2109362788732,6,23.14719,20.2759,18.63371,17.81938,17.36688,0,1
1237645941296398484,60.5464216354897,-1.20963605006321,6,24.11338,24.30804,21.59547,20.13777,19.23798,0,1
1237645941296398486,60.5508098515985,-1.19456957056965,6,22.52139,20.31401,19.04978,18.53519,18.20786,0,1
1237645941296398487,60.5538112142292,-1.08732362278458,6,23.48523,21.14173,19.66346,19.00076,18.64967,0,1
1237645941296398489,60.5841572836674,-1.14629284104717,6,23.04387,20.57376,18.95508,18.02784,17.45527,0,1
1237645941296398492,60.5948585941442,-1.24095843933032,6,23.46574,24.20282,22.2685,22.17109,21.67084,0,1
1237645941296398496,60.6008881355332,-1.07266360611073,6,22.73764,20.54898,19.63708,19.27408,19.04608,0,1
1237645941296398498,60.6026233228654,-1.23733737830326,6,22.63947,20.1933,18.70673,18.08501,17.67487,0,1
1237645941296398500,60.6319788540794,-1.16678010798912,6,24.0294,21.04125,19.36643,18.49782,17.93133,0,1
1237645941296398504,60.5123770558414,-1.06358906049166,6,25.21241,21.39107,19.8273,18.9699,18.51296,0,1
1237645941296398506,60.5186896064195,-1.24302769841829,6,23.35813,21.86225,20.35168,18.69376,17.74308,0,1
1237645941296398507,60.5386664377199,-1.08504267200955,6,24.55011,22.20913,20.5852,19.22218,18.53605,0,1
1237645941296398509,60.5446679293782,-1.12903864316724,6,23.98487,21.5665,19.85043,18.67777,17.99681,0,1
1237645941296398513,60.5716326848175,-1.07364589162318,6,23.28088,22.60458,21.03336,19.4557,18.55117,0,1
1237645941296398515,60.5952957933731,-1.21993703705179,6,24.62178,21.7252,20.15076,19.1369,18.57954,0,1
1237645941296398517,60.6211891860952,-1.17613902336894,6,24.89611,21.98169,20.37946,18.7039,17.77792,0,1
1237645941296398520,60.6403383936128,-1.1815301013812,6,23.69022,21.44117,19.76702,18.57801,17.9101,0,1
1237645941296398521,60.6405698238501,-1.2426106330676,6,23.54683,21.57296,20.07013,19.17327,18.62874,0,1
1237645941296398525,60.6261159283974,-1.07831471242602,6,24.19052,23.90477,22.50574,19.53966,17.94783,0,1
1237645941296398545,60.5616517231181,-1.06189467459137,6,22.16292,21.46572,21.01088,20.81007,20.6564,0,1
1237645941296398568,60.6327751210888,-1.14330572903582,6,22.2357,21.21787,20.6463,20.3054,20.14441,0,1
1237645941296398585,60.4997828652835,-1.14797999391517,6,24.4614,22.62728,21.13636,20.38115,19.91535,0,1
1237645941296398586,60.500535312347,-1.23892727780255,6,26.45664,22.94791,21.48207,20.34161,19.57841,0,1
1237645941296398592,60.5059047624829,-1.07897388846903,6,23.74524,22.03456,20.55715,19.83732,19.56657,0,1
1237645941296398594,60.5089327232699,-1.08409902099952,6,23.29003,22.49399,21.75113,21.69626,21.60403,0,1
1237645941296398600,60.5221629793842,-1.12770210935493,6,24.69935,23.07022,21.37088,20.53117,19.95113,0,1
1237645941296398603,60.527847436859,-1.23018344189638,6,24.42582,22.28866,20.77628,19.79164,19.21588,0,1
1237645941296398605,60.5295095416942,-1.06820527046451,6,22.40214,21.94024,21.5322,21.64927,21.27546,0,1
1237645941296398607,60.5309809445282,-1.19549880758751,6,24.92927,22.05138,20.45946,19.50648,19.01225,0,1
1237645941296398612,60.5337658667978,-1.21098047709138,6,24.50685,22.67323,21.10623,20.34895,19.74678,0,1
1237645941296398613,60.5346206779991,-1.20303334496946,6,24.51107,22.16206,20.55458,19.81967,19.39828,0,1
1237645941296398618,60.5410022044855,-1.22691378129588,6,23.29274,21.90564,21.02663,20.66571,20.32397,0,1
1237645941296398620,60.5458048476102,-1.0700961618232,6,25.41196,21.46324,20.30156,19.76883,19.42033,0,1
1237645941296398621,60.5456228232754,-1.24462002029213,6,24.51797,22.49942,21.18972,20.6628,20.40958,0,1
1237645941296398625,60.5485062127832,-1.060271525831,6,24.07988,22.46373,21.07296,20.44121,20.01491,0,1
1237645941296398626,60.5476400181386,-1.07690415031521,6,25.0033,22.72964,22.17795,21.46688,21.46703,0,1
1237645941296398633,60.5558810478515,-1.18702089258528,6,25.82965,22.84169,21.1297,20.11845,19.59547,0,1
1237645941296398638,60.5574320362867,-1.22805580633804,6,23.81128,22.78233,21.21382,19.94185,19.08074,0,1
1237645941296398639,60.5579721826981,-1.22980219376979,6,24.95065,21.9993,21.13262,20.75252,20.76551,0,1
1237645941296398640,60.5584269390715,-1.08635576394973,6,23.34691,22.97965,21.42023,20.56796,20.05711,0,1
1237645941296398642,60.5615239031152,-1.21597731706422,6,23.82138,22.14566,21.16121,20.77068,20.43777,0,1
1237645941296398646,60.5653455863209,-1.10032365213644,6,24.40829,22.79739,21.37027,20.70095,20.18709,0,1
1237645941296398648,60.5644809634825,-1.15321919539721,6,23.22156,23.314,21.95875,20.5915,19.4702,0,1
1237645941296398652,60.5721235617619,-1.17681269676177,6,23.3884,23.07531,21.42106,20.54026,20.07668,0,1
1237645941296398653,60.5778422376342,-1.08896979226609,6,23.80838,22.67757,21.10002,20.17775,19.69893,0,1
1237645941296398654,60.5780175734104,-1.18647701738894,6,22.8453,21.99499,21.30398,21.25635,20.90976,0,1
1237645941296398655,60.5788410337626,-1.21213581547182,6,23.76509,20.88598,19.84907,19.42512,19.17689,0,1
1237645941296398660,60.5829793419701,-1.20949852863983,6,24.00264,22.40611,21.52987,21.06878,20.79968,0,1
1237645941296398661,60.5837016345281,-1.22677463568566,6,24.56923,21.79725,20.90911,20.52159,20.3209,0,1
1237645941296398667,60.5858560190743,-1.19987524051253,6,25.05495,22.02799,20.40189,19.5889,19.1205,0,1
1237645941296398669,60.5860170235572,-1.20588202083776,6,24.02161,22.60173,21.0424,20.29967,19.75467,0,1
1237645941296398671,60.5861663205445,-1.08349074225998,6,23.937,21.42,20.01448,19.4362,19.03051,0,1
1237645941296398675,60.5916317118146,-1.14305988330965,6,24.01199,21.67982,20.4577,19.9337,19.70963,0,1
1237645941296398676,60.5938566035339,-1.12482406382925,6,23.59684,22.09836,20.42937,19.49238,19.02333,0,1
1237645941296398677,60.5946238963605,-1.19919587293204,6,23.39031,22.49453,21.81239,21.71332,21.58525,0,1
1237645941296398678,60.5945483196645,-1.09366553081463,6,23.15866,22.74725,22.58416,22.63778,21.58812,0,1
1237645941296398680,60.6005433710359,-1.10485347383946,6,23.45617,21.63339,20.46369,19.93963,19.60705,0,1
1237645941296398681,60.6018689149021,-1.07828296501322,6,24.45901,22.83952,21.2689,19.89255,19.17207,0,1
1237645941296398686,60.6101766240872,-1.07587857928227,6,23.1865,22.06406,21.41162,21.0781,20.81753,0,1
1237645941296398695,60.6165790102403,-1.15287002177749,6,23.05949,22.49394,21.40196,20.99973,20.83858,0,1
1237645941296398699,60.6185988253559,-1.16548932896706,6,23.21231,22.05429,21.45655,21.26072,20.97966,0,1
1237645941296398700,60.6222096552253,-1.22069481968664,6,24.57413,22.48335,20.93863,20.25693,19.87319,0,1
1237645941296398701,60.6236220612253,-1.12492708039008,6,24.438,23.06513,21.72842,20.32946,19.56371,0,1
1237645941296398709,60.6353928913802,-1.19095207773338,6,22.41369,21.88551,21.15535,21.16712,20.89676,0,1
1237645941296398716,60.6429115190953,-1.13449148091349,6,23.08212,21.96402,21.75717,21.62897,21.13998,0,1
1237645941296398717,60.6433598537617,-1.05191533216967,6,25.07531,22.20901,20.74113,20.02276,19.75042,0,1
1237645941296398734,60.4999411129367,-1.09298587070689,6,24.39124,23.27921,22.1374,20.92802,20.13338,0,1
1237645941296398736,60.5007945168003,-1.05194984770978,6,24.68766,23.24394,21.99361,21.63716,21.06577,0,1
1237645941296398742,60.5039482393204,-1.11508972614374,6,23.94267,23.76908,21.97667,21.09738,20.2283,0,1
1237645941296398748,60.5091191786441,-1.22228240908945,6,26.01182,23.97491,22.50797,21.41484,20.4965,0,1
1237645941296398750,60.5114560906912,-1.22477433804296,6,24.3471,23.63178,21.63118,20.92352,20.29968,0,1
1237645941296398751,60.511894217034,-1.23722737772735,6,24.7058,24.40201,22.2809,21.43519,21.02261,0,1
1237645941296398755,60.5139618210738,-1.10250944969357,6,24.18923,23.29813,21.5619,20.61418,20.08476,0,1
1237645941296398756,60.5139737817548,-1.17980081272379,6,25.45323,24.27123,22.14807,20.74325,19.88393,0,1
1237645941296398758,60.5159374707839,-1.06594856780473,6,25.74253,23.29195,22.55948,22.10334,21.94995,0,1
1237645941296398762,60.5205906775217,-1.15055070924912,6,24.06053,24.04687,22.16668,21.20295,20.72601,0,1
1237645941296398764,60.5212821349766,-1.09273088172188,6,25.83133,23.82638,22.43114,21.69055,21.59061,0,1
1237645941296398770,60.5241113296203,-1.05115079287121,6,24.73401,23.28349,21.39106,20.40353,19.78364,0,1
1237645941296398792,60.540801855069,-1.05244966040861,6,25.66465,23.71974,22.5595,21.00238,20.28564,0,1
1237645941296398793,60.5443150860896,-1.07545360054433,6,25.39895,23.43276,21.62877,21.03265,20.25772,0,1
1237645941296398794,60.5454459110432,-1.13497373665568,6,25.0361,23.49591,22.65401,21.31837,20.95603,0,1
1237645941296398795,60.5486089876474,-1.22565455515485,6,25.24588,23.56681,22.44659,21.88317,21.12983,0,1
1237645941296398796,60.5487131436753,-1.18188870105423,6,24.29366,23.95039,22.7688,23.07544,22.17321,0,1
1237645941296398808,60.5686987583067,-1.17923787667251,6,23.85309,23.64331,22.76679,22.51817,22.16856,0,1
1237645941296398832,60.5897060535835,-1.17402987602233,6,23.86003,23.26443,21.60021,20.36653,19.84897,0,1
1237645941296398838,60.5955150117935,-1.17376782700326,6,23.73474,23.90139,22.52736,21.8229,20.72851,0,1
1237645941296398846,60.5995779561691,-1.07583570727782,6,24.02043,23.09448,21.29496,20.25334,19.63847,0,1
1237645941296398847,60.5988618251712,-1.07541664085936,6,24.69382,24.76775,21.71703,20.69515,20.01939,0,1
1237645941296398851,60.6028956195398,-1.13020864467572,6,23.07763,23.5351,22.59397,21.09216,20.25743,0,1
1237645941296398855,60.6058473174572,-1.17295772109905,6,24.5868,25.19995,22.87374,24.66906,23.13023,0,1
1237645941296398856,60.6059947708885,-1.15232143173244,6,24.25667,23.72909,22.36005,21.65681,21.48788,0,1
1237645879551000690,348.83360552558,1.26829367865732,6,19.40552,17.9713,17.39346,17.18865,17.0516,0,1
1237645879551000974,348.798961877056,1.27324494989974,6,24.04123,24.2008,21.78443,20.29862,19.3979,0,1
1237645879551000988,348.809095415669,1.26503781871383,6,22.57412,21.8485,21.14314,20.96419,20.70115,0,1
1237645879551001053,348.853482762785,1.26748636443417,6,25.80767,22.24734,20.81064,19.34813,18.49115,0,1
1237645879551001056,348.856314677443,1.27356788791387,6,23.14198,22.6849,22.09416,21.74389,24.00057,0,1
1237645879551066263,348.900119979008,1.27329688367712,6,23.13563,21.37832,21.20465,20.93056,21.49718,0,1
1237645879551066424,348.862266420987,1.26372802746093,6,23.9522,21.53883,20.08103,18.99702,18.38369,0,1
1237645879551066543,348.944974561407,1.26646151542104,6,23.22263,21.91801,21.35423,21.72781,20.60374,0,1
1237645879551066702,348.876714151231,1.26310698098101,6,22.99335,23.35491,22.20112,21.6336,21.04293,0,1
1237645879551066719,348.890353959286,1.26739356435468,6,25.64919,24.95934,22.17658,20.65306,19.79533,0,1
1237645879551066742,348.90721463229,1.26932344626659,6,23.17509,25.08802,22.51439,21.91466,20.89995,0,1
1237645879577215120,48.6258927799034,1.27140481726157,6,22.35089,19.78308,18.5516,18.07546,17.74663,0,1
1237645879577215385,48.6529369149301,1.27206641071218,6,23.18091,22.20161,21.29978,21.10382,22.24203,0,1
1237645879577280721,48.7646692162228,1.27216475205939,6,22.50763,20.24683,18.89275,18.31498,17.96812,0,1
1237645879577280995,48.7524107488128,1.27218407167454,6,24.64362,24.19906,22.41994,22.36364,21.45601,0,1
1237645941296463976,60.7889256661612,-1.10040919068404,6,24.31587,25.67867,23.03372,22.45067,21.89433,0,1
1237645941296463985,60.6605425690665,-1.11466914401047,6,22.33298,19.3537,17.83904,16.76694,16.21722,0,1
1237645941296463986,60.6639912454053,-1.18925995434466,6,20.98622,19.98335,19.46896,19.22328,19.16863,0,1
1237645941296463988,60.6730720100655,-1.22113617198535,6,22.62012,19.7753,18.428,17.8505,17.53273,0,1
1237645941296463990,60.6762124893273,-1.09459095673362,6,21.91199,18.99822,17.47966,16.47171,15.93012,0,1
1237645941296463999,60.6864333188985,-1.16307721864452,6,20.61726,18.51095,17.54224,17.11909,16.88351,0,1
1237645941296464000,60.6856141659357,-1.16062947000641,6,25.17105,22.23418,20.87249,20.09802,19.49531,0,1
1237645941296464003,60.6898372487161,-1.10457344431269,6,19.93392,18.38077,17.65466,17.32157,17.1399,0,1
1237645941296464004,60.6881374528083,-1.10760821927448,6,23.26251,20.59441,19.12634,18.44345,18.03485,0,1
1237645941296464006,60.6901583399213,-1.1915912547252,6,21.30317,19.84418,19.0981,18.77212,18.59162,0,1
1237645941296464008,60.6907241139892,-1.11918997600812,6,20.36245,18.00865,16.9785,16.59325,16.38333,0,1
1237645941296464010,60.6937213172628,-1.05930413101522,6,22.13761,19.37884,17.82392,17.07473,16.637,0,1
1237645941296464012,60.6940173836848,-1.15805205644955,6,20.7181,18.37498,17.37956,16.98524,16.76618,0,1
1237645941296464014,60.6946325355316,-1.12935256389325,6,20.4375,18.71958,17.951,17.60511,17.44615,0,1
1237645941296464016,60.6956337127993,-1.17798047949066,6,21.41136,18.65461,17.26743,16.71669,16.40081,0,1
1237645941296464018,60.6968672326867,-1.17286300419127,6,21.68219,18.94816,17.52766,16.9308,16.60101,0,1
1237645941296464021,60.6990053289846,-1.21870967959116,6,19.77738,16.99824,15.68809,15.18332,14.90831,0,1
1237645941296464022,60.6965636288264,-1.21919279210612,6,24.27306,22.57725,21.05345,19.20427,18.20529,0,1
1237645941296464060,60.7124717643251,-1.20561901056141,6,21.42681,18.50742,16.91059,16.16994,15.74927,0,1
1237645941296464093,60.7007818209711,-1.10186563006748,6,21.97166,19.29556,17.8297,17.21199,16.85305,0,1
1237645941296464159,60.7025842766719,-1.18637854924735,6,20.69384,18.99442,18.16214,17.81865,17.62104,0,1
1237645941296464161,60.7047255480804,-1.22102899488206,6,22.58424,19.98779,18.58105,18.00253,17.66416,0,1
1237645941296464163,60.7110675152437,-1.13610788531108,6,22.79883,19.86188,18.27873,17.24169,16.67294,0,1
1237645941296464165,60.7181408883592,-1.18972963034228,6,20.96323,19.31787,18.4615,18.08493,17.93056,0,1
1237645941296464167,60.7223773891431,-1.2366908855569,6,20.34599,18.57652,17.74406,17.37734,17.15676,0,1
1237645941296464169,60.722656946877,-1.21793078086971,6,20.04398,18.73041,18.17582,17.94628,17.86706,0,1
1237645941296464171,60.7227039273894,-1.09184488939186,6,21.1142,18.32811,16.89091,16.28396,15.93929,0,1
1237645941296464173,60.7422687175722,-1.13258133131798,6,20.90201,18.89424,17.96014,17.56302,17.31902,0,1
1237645941296464175,60.7450461664972,-1.12796968560448,6,21.87058,19.97082,19.1722,18.82388,18.62053,0,1
1237645941296464177,60.7538565685313,-1.18455575885287,6,20.07632,18.66,17.99972,17.70741,17.54362,0,1
1237645941296464179,60.7705478831795,-1.14032367913801,6,20.29408,18.45363,17.65328,17.34573,17.15153,0,1
1237645941296464180,60.7715603516467,-1.21761613964981,6,21.16559,19.99262,19.35115,19.11235,18.95774,0,1
1237645941296464187,60.6501295484695,-1.07002139845399,6,22.84883,20.84202,19.59433,19.07239,18.72044,0,1
1237645941296464191,60.6707627027658,-1.09431824702454,6,22.93892,20.34468,19.40596,19.03006,18.80561,0,1
1237645941296464193,60.676648920279,-1.24241303082068,6,23.12775,20.52446,19.18038,18.63985,18.33726,0,1
1237645941296464194,60.6895640878149,-1.23707397143406,6,21.63213,20.49088,19.76662,19.45356,19.36303,0,1
1237645941296464196,60.7179693910628,-1.12000948162486,6,22.8748,19.98024,18.58142,17.98112,17.64199,0,1
1237645941296464198,60.7237484411735,-1.06062773978844,6,24.19973,21.14724,19.46944,18.41629,17.79865,0,1
1237645941296464199,60.7317415348618,-1.23120234800034,6,23.43125,21.38299,19.79174,19.0731,18.68266,0,1
1237645941296464203,60.7376543609781,-1.09713145829726,6,24.44451,20.94875,19.54678,18.74301,18.25252,0,1
1237645941296464204,60.7387365239368,-1.12163159163371,6,23.54709,21.56646,19.85065,19.03707,18.62858,0,1
1237645941296464206,60.7390960909153,-1.10404106348039,6,24.34954,21.66399,19.90106,18.88263,18.28621,0,1
1237645941296464212,60.7589262157967,-1.15655327522582,6,23.32222,21.07278,19.72008,19.16037,18.89779,0,1
1237645941296464216,60.7676383238664,-1.16815522839687,6,23.7889,20.69393,19.27509,18.42858,17.93372,0,1
1237645941296464218,60.7719716171342,-1.24146004949113,6,23.20123,20.0977,18.43934,17.49532,16.93959,0,1
1237645941296464220,60.7895663492935,-1.15557188578854,6,24.00425,21.25619,19.7323,18.36994,17.61484,0,1
1237645941296464222,60.7934365207739,-1.20370561881358,6,24.09991,21.05579,19.37346,18.33085,17.73513,0,1
1237645941296464231,60.6522813640137,-1.22158490149102,6,23.57631,21.13619,19.88979,19.37409,19.07767,0,1
1237645941296464233,60.7189971392767,-1.0690165668016,6,25.66343,21.46854,19.96243,19.22816,18.86023,0,1
1237645941296464236,60.7194629282698,-1.07649639662246,6,23.91852,21.30257,19.76147,18.7435,18.13296,0,1
1237645941296464237,60.7213102079651,-1.07626979676299,6,24.4536,21.77857,20.14567,19.00686,18.44301,0,1
1237645941296464238,60.7186416007643,-1.0760717158676,6,24.90412,23.85853,22.77949,21.0277,20.30988,0,1
1237645941296464239,60.7415876222889,-1.20163974049558,6,24.55707,22.39514,20.76799,18.78406,17.66266,0,1
1237645941296464242,60.7435408665038,-1.11345383206658,6,25.57076,21.79523,20.17911,18.77934,17.98064,0,1
1237645941296464244,60.7479293630557,-1.05428254695065,6,23.99415,21.94922,20.47339,19.18782,18.46884,0,1
1237645941296464246,60.7703121867748,-1.06439960105608,6,24.43942,21.37034,19.81004,18.53796,17.84586,0,1
1237645941296464248,60.7947457149701,-1.0591652011272,6,24.2237,21.67684,20.07827,19.29184,18.73234,0,1
1237645941296464249,60.7933334894886,-1.05948129845547,6,21.50516,21.33926,20.86322,20.51018,20.38283,0,1
1237645941296464264,60.6819736846504,-1.07083000724154,6,21.84302,20.53387,20.00348,19.7787,19.62271,0,1
1237645941296464265,60.6837563127197,-1.07089465742039,6,24.85601,24.28424,22.20791,20.56554,19.68817,0,1
1237645941296464271,60.6953744998131,-1.23443843830826,6,22.32366,21.95249,21.63408,21.84292,21.79126,0,1
1237645941296464272,60.7237826221336,-1.1207024145004,6,21.97466,20.7159,20.16516,19.95428,19.77781,0,1
1237645941296464274,60.7291530236976,-1.19490022581531,6,23.76729,23.56024,22.38746,22.25295,21.48394,0,1
1237645941296464325,60.661992119127,-1.05903963255397,6,23.98265,22.96405,22.48304,21.86803,21.18618,0,1
1237645941296464329,60.6652603622451,-1.12595745763884,6,24.54982,22.5665,21.04124,19.70824,18.92301,0,1
1237645941296464331,60.6664944798391,-1.1287377410687,6,24.91311,22.50901,21.0216,19.90367,19.33381,0,1
1237645941296464367,60.6960201008917,-1.1854705757962,6,24.27682,22.93875,21.37719,20.75672,20.49783,0,1
1237645941296464375,60.7021662720462,-1.15013954204808,6,24.54311,22.56948,20.9666,19.92496,19.35669,0,1
1237645941296464378,60.7093239760771,-1.08165320570029,6,23.6699,22.79265,21.14746,19.60115,18.72561,0,1
1237645941296464382,60.7187769266195,-1.13996865732702,6,23.3809,21.0498,19.88073,19.42572,19.09254,0,1
1237645941296464384,60.7179304574531,-1.06116318412976,6,25.32063,25.01439,22.5622,20.98014,20.31775,0,1
1237645941296464386,60.7219266126114,-1.18096500053303,6,23.48487,21.65538,20.69561,20.4395,20.18169,0,1
1237645941296464394,60.7313513655574,-1.05458128457096,6,23.4922,22.04693,21.47806,21.17949,20.98772,0,1
1237645941296464398,60.7386367540349,-1.24452763139181,6,25.40834,22.69971,21.93702,21.31409,21.53962,0,1
1237645941296464399,60.7400877248401,-1.20513401731169,6,22.942,21.94073,21.25287,20.9301,20.89447,0,1
1237645941296464403,60.7445919545021,-1.15972573530957,6,23.88811,22.55343,21.07602,19.60584,18.71741,0,1
1237645941296464407,60.7483957651214,-1.20970801373599,6,23.38422,22.07278,20.88927,20.21861,19.89663,0,1
1237645941296464422,60.7577071370865,-1.16409688216003,6,23.99026,22.97294,22.28275,21.77865,22.04954,0,1
1237645941296464424,60.7599162992793,-1.24229827914269,6,24.1347,22.55076,21.01808,19.9496,19.47749,0,1
1237645941296464426,60.7627781205485,-1.17139551860796,6,24.23041,22.42839,21.01111,20.07299,19.54506,0,1
1237645941296464435,60.7668360033448,-1.13248734747572,6,24.52072,22.38953,20.90013,19.76172,19.13754,0,1
1237645941296464437,60.7674973064914,-1.05881116809482,6,22.96133,22.41525,21.22355,20.84111,20.6978,0,1
1237645941296464453,60.7794872090253,-1.08480425640946,6,22.66909,21.10092,20.34675,19.97382,19.87748,0,1
1237645941296464455,60.7796535260331,-1.0859947099113,6,24.21633,23.35488,22.92549,22.82247,21.85101,0,1
1237645941296464461,60.7850220545192,-1.22831420308536,6,23.57597,22.34765,20.72403,19.7294,19.16652,0,1
1237645941296464462,60.783976672966,-1.22778579681123,6,25.20317,24.27179,22.74405,21.09847,20.61809,0,1
1237645941296464463,60.7854127153694,-1.18836970076048,6,25.33342,22.52078,21.25547,19.98985,19.40262,0,1
1237645941296464472,60.794457633756,-1.23751024415254,6,23.94237,22.1865,20.56459,19.53361,18.96103,0,1
1237645941296464473,60.7926027431589,-1.23797456971668,6,23.63043,22.69779,20.90937,19.68758,18.88454,0,1
1237645941296464474,60.7934641405552,-1.05464333679868,6,23.98477,22.87562,22.44073,21.96695,22.1139,0,1
1237645941296464475,60.7948911004113,-1.10431486096514,6,24.66245,23.11726,22.47001,22.13949,21.86766,0,1
